File Name,Column Name,Data Type,Non-Null Count,Mean,Median,Standard Deviation,Minimum Value,Maximum Value,Unique Value Count,Most Frequent Value,Missing Value Count,Outlier Count
Escapes_from_police_custody.csv,epc_persons_escaped_outside_the_lockup,float64,303,38.29042904290429,23.0,42.44109444273828,0.0,219.0,115,2.0,8,5.0
Escapes_from_police_custody.csv,epc_persons_escaped_total,float64,306,48.07516339869281,29.0,53.01949135070963,0.0,271.0,118,2.0,5,9.0
Escapes_from_police_custody.csv,epc_persons_trial_completed,float64,258,11.546511627906977,2.0,60.45797787679688,0.0,907.0,41,0.0,53,23.0
Custodial_death_person_not_remanded.csv,area_name,object,228,,,,,,30,Andhra Pradesh,0,
Custodial_death_person_not_remanded.csv,year,int64,228,2005.4649122807018,2005.5,2.8615014836917525,2001.0,2010.0,10,2001,0,0.0
Custodial_death_person_not_remanded.csv,group_name,object,228,,,,,,1,Persons Not Remand to Police Custody by Court,0,
Custodial_death_person_not_remanded.csv,sub_group_name,object,228,,,,,,1,2. Deaths in Custody/Lockup of Persons Not Remanded to Police Custody by Court,0,
Custodial_death_person_not_remanded.csv,cd_deaths_reported,int64,228,2.4298245614035086,1.0,3.8092613740437615,0.0,21.0,17,0,0,26.0
Custodial_death_person_not_remanded.csv,cd_no_of_autopsy_conducted,float64,225,2.1644444444444444,1.0,3.6869191767481158,0.0,21.0,16,0.0,3,31.0
Custodial_death_person_not_remanded.csv,cd_no_of_cases_registered_in_connection_with_deaths,float64,220,1.040909090909091,0.0,1.8952377450914335,0.0,11.0,11,0.0,8,26.0
Custodial_death_person_not_remanded.csv,cd_no_of_judicial_enquiry_orderedconducted,float64,196,0.3112244897959184,0.0,0.8944710688086207,0.0,6.0,6,0.0,32,34.0
Custodial_death_person_not_remanded.csv,cd_no_of_magisterial_enquiry_orderedconducted,float64,220,1.45,0.0,2.3058888281249,0.0,15.0,12,0.0,8,15.0
Custodial_death_person_not_remanded.csv,cd_no_of_policemen_charge_sheeted,float64,191,0.8638743455497382,0.0,2.874992661761156,0.0,19.0,11,0.0,37,33.0
Custodial_death_person_not_remanded.csv,cd_no_of_policemen_convicted,float64,184,0.125,0.0,0.7396831399599315,0.0,7.0,5,0.0,44,6.0
Casualties_under_police_firing_and_lathi_charge.csv,area_name,object,1749,,,,,,35,Andaman & Nicobar Islands,0,
Casualties_under_police_firing_and_lathi_charge.csv,year,int64,1749,2005.499142367067,2005.0,2.873699956146776,2001.0,2010.0,10,2001,0,0.0
Casualties_under_police_firing_and_lathi_charge.csv,group_name,object,1749,,,,,,5,Against Extremists & Terrorists,0,
Casualties_under_police_firing_and_lathi_charge.csv,civilians_injured,int64,1749,6.375643224699829,0.0,28.586456067189165,0.0,494.0,85,0,0,341.0
Casualties_under_police_firing_and_lathi_charge.csv,civilians_killed,int64,1749,4.689536878216123,0.0,17.69963636074372,0.0,230.0,77,0,0,259.0
Casualties_under_police_firing_and_lathi_charge.csv,no_of_firings,int64,1749,14.4505431675243,0.0,66.14601840294628,0.0,1250.0,122,0,0,290.0
Casualties_under_police_firing_and_lathi_charge.csv,policemen_injured,int64,1749,15.51286449399657,0.0,107.02696189463848,0.0,2952.0,130,0,0,316.0
Casualties_under_police_firing_and_lathi_charge.csv,policemen_killed,int64,1749,1.2246998284734134,0.0,5.144073758473404,0.0,68.0,36,0,0,283.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,state/ut,object,494,,,,,,38,A & N ISLANDS,0,
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,crime_head,object,494,,,,,,13,ABETMENT TO SUICIDE (SECTION 305 IPC),0,
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_in_custody_or_on_bail_during_the_stage_of_investigation_at_the_beginning_of_the_year,int64,494,122.98785425101215,0.0,738.2214495490447,0.0,10126.0,107,0,0,84.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_arrested_during_the_year,int64,494,511.5425101214575,3.0,3073.414730671486,0.0,42117.0,155,0,0,88.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_released_or_freed_by_police_or_magistrate_before_trial_for_want_of_evidence_or_any_other_reason,int64,494,35.62348178137652,0.0,281.14799423163106,0.0,2933.0,43,0,0,102.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_in_custody_or_on_bail_during_the_stage_of_investigation_at_the_end_of_the_year,int64,494,142.94331983805668,0.0,863.3875642087606,0.0,11769.0,107,0,0,89.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_in_whose_cases_charge_sheets_were_laid_during_the_year,int64,494,455.96356275303646,2.0,2708.1634995420413,0.0,37541.0,149,0,0,88.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_under_trial_at_the_beginning_of_the_year,int64,494,1078.408906882591,7.0,6281.089765946025,0.0,88789.0,188,0,0,82.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,total_number_of_persons_under_trial_during_the_year,int64,494,1534.3724696356276,9.0,8968.571026565545,0.0,126330.0,202,0,0,84.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_against_whom_cases_were_compounded_or_withdrawn,int64,494,12.194331983805668,0.0,88.26522065192705,0.0,1004.0,32,0,0,60.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_in_custody_or_on_bail_during_the_stage_of_trial_at_the_end_of_the_year,int64,494,1282.7246963562752,7.0,7512.569305038018,0.0,105611.0,197,0,0,85.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_in_whose_cases_trials_were_completed_during_the_year,int64,494,239.45344129554655,1.0,1394.793420714646,0.0,19715.0,132,0,0,86.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_convicted,int64,494,69.35222672064778,0.0,409.21484389449006,0.0,5710.0,87,0,0,89.0
Persons_arrested_and_their_disposal_by_police_and_court_under_crime_against_children_2012.csv,persons_acquitted,int64,494,170.1012145748988,0.0,991.381236694094,0.0,14005.0,118,0,0,92.0
District_wise_crimes_committed_IPC_2001_2012.csv,state/ut,object,9017,,,,,,35,UTTAR PRADESH,0,
District_wise_crimes_committed_IPC_2001_2012.csv,district,object,9017,,,,,,808,TOTAL,0,
District_wise_crimes_committed_IPC_2001_2012.csv,year,int64,9017,2006.6290340468006,2007.0,3.4636232139554894,2001.0,2012.0,12,2012,0,0.0
District_wise_crimes_committed_IPC_2001_2012.csv,murder,int64,9017,89.28534989464345,38.0,327.27503039262314,0.0,7601.0,477,0,0,585.0
District_wise_crimes_committed_IPC_2001_2012.csv,attempt_to_murder,int64,9017,78.0696462237995,28.0,303.44602017996993,0.0,7964.0,514,0,0,711.0
District_wise_crimes_committed_IPC_2001_2012.csv,culpable_homicide_not_amounting_to_murder,int64,9017,9.895530664300765,2.0,59.52165651478651,0.0,1616.0,171,0,0,1082.0
District_wise_crimes_committed_IPC_2001_2012.csv,rape,int64,9017,53.041366308084726,20.0,190.74145000740626,0.0,3425.0,420,0,0,568.0
District_wise_crimes_committed_IPC_2001_2012.csv,custodial_rape,int64,9017,0.0057668847732061665,0.0,0.11522330947387825,0.0,5.0,5,0,0,37.0
District_wise_crimes_committed_IPC_2001_2012.csv,other_rape,int64,9017,53.035599423311524,20.0,190.7254741096038,0.0,3425.0,419,0,0,568.0
District_wise_crimes_committed_IPC_2001_2012.csv,kidnapping_&_abduction,int64,9017,79.15204613507818,25.0,317.63096365988065,0.0,8878.0,534,0,0,772.0
District_wise_crimes_committed_IPC_2001_2012.csv,kidnapping_and_abduction_of_women_and_girls,int64,9017,58.53543307086614,18.0,246.9374642269014,0.0,7910.0,460,0,0,759.0
District_wise_crimes_committed_IPC_2001_2012.csv,kidnapping_and_abduction_of_others,int64,9017,20.616613064212043,5.0,88.58641530151394,0.0,2416.0,307,0,0,893.0
District_wise_crimes_committed_IPC_2001_2012.csv,dacoity,int64,9017,13.177109903515582,3.0,56.778797730545904,0.0,1319.0,227,0,0,903.0
District_wise_crimes_committed_IPC_2001_2012.csv,preparation_and_assembly_for_dacoity,int64,9017,7.084617943883775,0.0,42.350313722241786,0.0,1263.0,191,0,0,1342.0
District_wise_crimes_committed_IPC_2001_2012.csv,robbery,int64,9017,55.066430076522124,17.0,220.57687565895142,0.0,6949.0,455,0,0,736.0
District_wise_crimes_committed_IPC_2001_2012.csv,burglary,int64,9017,247.8294332926694,83.0,941.2334259938484,0.0,16617.0,922,0,0,645.0
District_wise_crimes_committed_IPC_2001_2012.csv,theft,int64,9017,776.4289675058224,217.0,2935.0086396487786,0.0,53449.0,1751,0,0,928.0
District_wise_crimes_committed_IPC_2001_2012.csv,auto_theft,int64,9017,281.77220805145834,48.0,1164.677927693661,0.0,22773.0,1114,0,0,1067.0
District_wise_crimes_committed_IPC_2001_2012.csv,other_theft,int64,9017,494.65675945436396,152.0,1895.3667070400934,0.0,35960.0,1343,0,0,849.0
District_wise_crimes_committed_IPC_2001_2012.csv,riots,int64,9017,171.88133525562824,46.0,685.0617831570635,0.0,11214.0,804,0,0,767.0
District_wise_crimes_committed_IPC_2001_2012.csv,criminal_breach_of_trust,int64,9017,40.81645780192969,11.0,172.0424339298299,0.0,4296.0,411,0,0,826.0
District_wise_crimes_committed_IPC_2001_2012.csv,cheating,int64,9017,170.25551735610514,37.0,743.5363648041391,0.0,19646.0,824,0,0,969.0
District_wise_crimes_committed_IPC_2001_2012.csv,counterfieting,int64,9017,5.92613951425086,1.0,25.985903302856563,0.0,599.0,167,0,0,773.0
District_wise_crimes_committed_IPC_2001_2012.csv,arson,int64,9017,25.219917932793614,8.0,98.88028223805222,0.0,2830.0,295,0,0,604.0
District_wise_crimes_committed_IPC_2001_2012.csv,hurt/grevious_hurt,int64,9017,747.8930908284352,199.0,3024.1064673740616,0.0,56768.0,1855,0,0,808.0
District_wise_crimes_committed_IPC_2001_2012.csv,dowry_deaths,int64,9017,20.228900964844183,5.0,96.97046584082517,0.0,2322.0,256,0,0,681.0
District_wise_crimes_committed_IPC_2001_2012.csv,assault_on_women_with_intent_to_outrage_her_modesty,int64,9017,100.51125651547078,31.0,394.05943624995996,0.0,7118.0,553,0,0,742.0
District_wise_crimes_committed_IPC_2001_2012.csv,insult_to_modesty_of_women,int64,9017,27.515581679050683,2.0,167.237521654542,0.0,4970.0,343,0,0,1151.0
District_wise_crimes_committed_IPC_2001_2012.csv,cruelty_by_husband_or_his_relatives,int64,9017,194.12243539980037,47.0,831.9865941591921,0.0,19865.0,846,0,0,791.0
District_wise_crimes_committed_IPC_2001_2012.csv,importation_of_girls_from_foreign_countries,int64,9017,0.19784850837307308,0.0,2.415038984004265,0.0,83.0,37,0,0,246.0
District_wise_crimes_committed_IPC_2001_2012.csv,causing_death_by_negligence,int64,9017,222.21670178551625,68.0,936.0025395561314,0.0,16076.0,854,0,0,630.0
District_wise_crimes_committed_IPC_2001_2012.csv,other_ipc_crimes,int64,9017,2174.2994344016856,745.0,7988.438461917383,0.0,124176.0,3173,0,0,638.0
District_wise_crimes_committed_IPC_2001_2012.csv,total_ipc_crimes,int64,9017,5310.115115892204,2096.0,18524.381118854388,0.0,220335.0,5010,27,0,564.0
cleaned_file_list.csv,Original File Name,object,76,,,,,,76,01_Custodial_death_person_remanded,0,
cleaned_file_list.csv,Cleaned File Name,object,76,,,,,,76,Age_profile_of_police_personnel_killed_on_duty.csv,0,
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,states/uts,object,3432,,,,,,39,A & N Islands,0,
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,crime_head,object,3432,,,,,,88,1 - Murder (Section 302 IPC),0,
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,year,int64,3432,2014.0,2014.0,0.0,2014.0,2014.0,1,2014,0,0.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,18_and_above_and_below_30_years_male,int64,3432,3378.688811188811,13.0,42902.239266069024,0.0,1623844.0,979,0,0,616.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,18_and_above_and_below_30_years_female,int64,3432,124.23776223776224,0.0,1765.5356368825585,0.0,63649.0,267,0,0,660.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,18_and_above_and_below_30_years_total,int64,3432,3502.926573426573,13.0,44628.28451204842,0.0,1687493.0,997,0,0,617.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,30_and_above_and_below_45_years_male,int64,3432,2787.2054195804194,11.0,36072.30929986405,0.0,1365324.0,923,0,0,603.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,30_and_above_and_below_45_years_female,int64,3432,159.9624125874126,0.0,2256.7232826369204,0.0,82258.0,297,0,0,626.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,30_and_above_and_below_45_years_total,int64,3432,2947.1678321678323,11.0,38282.90306406922,0.0,1447582.0,938,0,0,607.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,45_and_above_and_below_60_years_male,int64,3432,1034.0865384615386,2.0,13967.636644014157,0.0,519793.0,630,0,0,632.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,45_and_above_and_below_60_years_female,int64,3432,80.07167832167832,0.0,1184.0098559873702,0.0,42515.0,207,0,0,667.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,45_and_above_and_below_60_years_total,int64,3432,1114.1582167832169,2.0,15113.206494517652,0.0,562308.0,659,0,0,628.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,60_years_and_above_male,int64,3432,88.56031468531468,0.0,1256.82702240291,0.0,45489.0,243,0,0,631.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,60_years_and_above_female,int64,3432,10.027972027972028,0.0,151.8625424605736,0.0,5374.0,92,0,0,487.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,60_years_and_above_total,int64,3432,98.5882867132867,0.0,1402.3062275512266,0.0,50863.0,244,0,0,646.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,total_male,int64,3432,7288.541083916084,28.5,94115.00905911702,0.0,3554450.0,1153,0,0,607.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,total_female,int64,3432,374.2998251748252,0.0,5346.679321828574,0.0,193796.0,381,0,0,672.0
Persons_arrested_by_sex_and_age_group_IPC_2014.csv,total_persons_arrested_by_age_and_sex,int64,3432,7662.840909090909,30.5,99335.99144614169,0.0,3748246.0,1162,0,0,607.0
Juvenile_apprehended_state_IPC.csv,state/ut,object,10500,,,,,,35,A&N Islands,0,
Juvenile_apprehended_state_IPC.csv,year,int64,10500,2005.5,2005.5,2.872418108340562,2001.0,2010.0,10,2001,0,0.0
Juvenile_apprehended_state_IPC.csv,crime,object,10500,,,,,,30,Arson,0,
Juvenile_apprehended_state_IPC.csv,boys_7-12_years,int64,10500,2.4384761904761905,0.0,14.827044456690361,0.0,355.0,123,0,0,1797.0
Juvenile_apprehended_state_IPC.csv,girls_7-12_years,int64,10500,0.19057142857142856,0.0,1.3470065930546828,0.0,47.0,26,0,0,539.0
Juvenile_apprehended_state_IPC.csv,boys_12-16_years,int64,10500,20.77438095238095,0.0,116.27388361905963,0.0,2900.0,377,0,0,1728.0
Juvenile_apprehended_state_IPC.csv,girls_12-16_years,int64,10500,1.1448571428571428,0.0,7.3944209969895445,0.0,177.0,82,0,0,1397.0
Juvenile_apprehended_state_IPC.csv,boys_16-18_years,int64,10500,31.13114285714286,0.0,176.7250094531669,0.0,4072.0,454,0,0,1803.0
Juvenile_apprehended_state_IPC.csv,girls_16-18_years,int64,10500,1.9783809523809524,0.0,12.712647260474265,0.0,328.0,113,0,0,1628.0
Juvenile_apprehended_state_IPC.csv,total_for_boys_all_age_groups,int64,10500,54.344,1.0,302.0310268220285,0.0,6670.0,591,0,0,1682.0
Juvenile_apprehended_state_IPC.csv,total_for_girls_all_age_groups,int64,10500,3.3138095238095238,0.0,20.37912168353838,0.0,498.0,139,0,0,2099.0
Juvenile_apprehended_state_IPC.csv,grand_total,int64,10500,57.657809523809526,1.0,320.8730259194277,0.0,7040.0,604,0,0,1664.0
District_wise_crimes_committed_against_ST_2013.csv,state/ut,object,823,,,,,,35,Uttar Pradesh,0,
District_wise_crimes_committed_against_ST_2013.csv,district,object,823,,,,,,770,ZZ TOTAL,0,
District_wise_crimes_committed_against_ST_2013.csv,year,int64,823,2013.0,2013.0,0.0,2013.0,2013.0,1,2013,0,0.0
District_wise_crimes_committed_against_ST_2013.csv,murder,int64,823,0.29647630619684084,0.0,1.8560284434984495,0.0,42.0,12,0,0,99.0
District_wise_crimes_committed_against_ST_2013.csv,rape,int64,823,2.0583232077764277,0.0,13.40158325278391,0.0,329.0,26,0,0,118.0
District_wise_crimes_committed_against_ST_2013.csv,kidnapping_abduction,int64,823,0.3159173754556501,0.0,2.0862956503358325,0.0,46.0,12,0,0,87.0
District_wise_crimes_committed_against_ST_2013.csv,dacoity,int64,823,0.019441069258809233,0.0,0.24586344916409272,0.0,6.0,4,0,0,9.0
District_wise_crimes_committed_against_ST_2013.csv,robbery,int64,823,0.01701093560145808,0.0,0.17002163488202265,0.0,3.0,4,0,0,10.0
District_wise_crimes_committed_against_ST_2013.csv,arson,int64,823,0.08019441069258809,0.0,0.5411387120792701,0.0,8.0,8,0,0,30.0
District_wise_crimes_committed_against_ST_2013.csv,hurt,int64,823,2.2600243013365735,0.0,12.214842532820416,0.0,204.0,33,0,0,203.0
District_wise_crimes_committed_against_ST_2013.csv,protection_of_civil_rights_(pcr)_act,int64,823,0.060753341433778855,0.0,0.7976259885900985,0.0,14.0,4,0,0,10.0
District_wise_crimes_committed_against_ST_2013.csv,prevention_of_atrocities_(poa)_act,int64,823,3.3778857837181047,0.0,23.12384612814713,0.0,513.0,42,0,0,201.0
District_wise_crimes_committed_against_ST_2013.csv,other_crimes_against_sts,int64,823,8.021871202916161,0.0,57.09323069029242,0.0,1375.0,61,0,0,133.0
Juvenile_apprehended_state_SLL.csv,state/ut,object,9450,,,,,,35,A&N Islands,0,
Juvenile_apprehended_state_SLL.csv,year,int64,9450,2005.5,2005.5,2.872433307888179,2001.0,2010.0,10,2001,0,0.0
Juvenile_apprehended_state_SLL.csv,crime,object,9450,,,,,,27,"Antiquity & Art Treasures Act, 1972",0,
Juvenile_apprehended_state_SLL.csv,boys_7-12_years,int64,9450,2.041164021164021,0.0,57.98787282502924,0.0,2907.0,48,0,0,328.0
Juvenile_apprehended_state_SLL.csv,girls_7-12_years,int64,9450,0.10920634920634921,0.0,3.0535368188715646,0.0,190.0,21,0,0,116.0
Juvenile_apprehended_state_SLL.csv,boys_12-16_years,int64,9450,4.280846560846561,0.0,56.17467111433747,0.0,1956.0,145,0,0,1045.0
Juvenile_apprehended_state_SLL.csv,girls_12-16_years,int64,9450,0.19936507936507936,0.0,2.2264250690876293,0.0,79.0,37,0,0,285.0
Juvenile_apprehended_state_SLL.csv,boys_16-18_years,int64,9450,6.391851851851852,0.0,45.9562570371322,0.0,1265.0,218,0,0,1329.0
Juvenile_apprehended_state_SLL.csv,girls_16-18_years,int64,9450,0.5601058201058201,0.0,6.062610846807689,0.0,190.0,65,0,0,427.0
Juvenile_apprehended_state_SLL.csv,total_for_boys_all_age_groups,int64,9450,12.713862433862435,0.0,129.9634945870752,0.0,5224.0,263,0,0,1606.0
Juvenile_apprehended_state_SLL.csv,total_for_girls_all_age_groups,int64,9450,0.8686772486772487,0.0,8.462714025456247,0.0,226.0,77,0,0,546.0
Juvenile_apprehended_state_SLL.csv,grand_total,int64,9450,13.582539682539682,0.0,135.73265329928043,0.0,5450.0,269,0,0,1699.0
Auto_theft.csv,area_name,object,1865,,,,,,35,Andhra Pradesh,0,
Auto_theft.csv,year,int64,1865,2005.564075067024,2006.0,2.853598081638236,2001.0,2010.0,10,2008,0,0.0
Auto_theft.csv,group_name,object,1865,,,,,,6,AT6-Total,0,
Auto_theft.csv,sub_group_name,object,1865,,,,,,6,6. Total (Sum of 1-5 Above),0,
Auto_theft.csv,auto_theft_coordinated/traced,float64,1519,74.54114549045424,2.0,270.1951268498209,0.0,2985.0,256,0.0,346,240.0
Auto_theft.csv,auto_theft_recovered,float64,1837,297.9270549809472,29.0,677.445511972274,0.0,5453.0,562,0.0,28,293.0
Auto_theft.csv,auto_theft_stolen,int64,1865,1029.43163538874,80.0,2399.389932245287,0.0,18605.0,777,0,0,331.0
Property_stolen_and_recovered_nature_of_property.csv,area_name,object,4550,,,,,,35,Andaman & Nicobar Islands,0,
Property_stolen_and_recovered_nature_of_property.csv,year,int64,4550,2005.5,2005.5,2.872597010616593,2001.0,2010.0,10,2001,0,0.0
Property_stolen_and_recovered_nature_of_property.csv,group_name,object,4550,,,,,,12,Fire arms - Property,0,
Property_stolen_and_recovered_nature_of_property.csv,sub_group_name,object,4550,,,,,,13,1. Communation and Electricity Wire,0,
Property_stolen_and_recovered_nature_of_property.csv,cases_property_recovered,int64,4550,736.7079120879121,31.0,2369.2954586759174,0.0,27960.0,1037,0,0,734.0
Property_stolen_and_recovered_nature_of_property.csv,cases_property_stolen,int64,4550,2096.371648351648,92.5,6334.996382172044,0.0,80663.0,1410,0,0,738.0
Property_stolen_and_recovered_nature_of_property.csv,value_of_property_recovered,int64,4550,38721135.97494505,923679.5,192741495.59492084,0.0,7470011363.0,3022,0,0,782.0
Property_stolen_and_recovered_nature_of_property.csv,value_of_property_stolen,int64,4550,153126397.36153847,2822070.0,831217028.2547609,0.0,23776254525.0,3299,0,0,810.0
Victims_of_rape.csv,area_name,object,1050,,,,,,35,Andaman & Nicobar Islands,0,
Victims_of_rape.csv,year,int64,1050,2005.5,2005.5,2.8736500540225483,2001.0,2010.0,10,2001,0,0.0
Victims_of_rape.csv,subgroup,object,1050,,,,,,3,Total Rape Victims,0,
Victims_of_rape.csv,rape_cases_reported,int64,1050,361.92,37.0,592.1805718091548,0.0,3135.0,429,0,0,86.0
Victims_of_rape.csv,victims_above_50_yrs,int64,1050,1.8666666666666667,0.0,4.640285868274479,0.0,43.0,25,0,0,191.0
Victims_of_rape.csv,victims_between_10-14_yrs,int64,1050,23.65714285714286,3.0,50.67741839709534,0.0,416.0,139,0,0,151.0
Victims_of_rape.csv,victims_between_14-18_yrs,int64,1050,53.08571428571429,5.0,115.12789872791254,0.0,826.0,200,0,0,156.0
Victims_of_rape.csv,victims_between_18-30_yrs,int64,1050,212.93714285714285,15.5,350.1357599313116,0.0,1835.0,364,0,0,87.0
Victims_of_rape.csv,victims_between_30-50_yrs,int64,1050,60.23619047619048,4.0,118.32271322924967,0.0,811.0,221,0,0,156.0
Victims_of_rape.csv,victims_of_rape_total,int64,1050,362.1980952380952,37.0,592.4180891651251,0.0,3136.0,434,0,0,83.0
Victims_of_rape.csv,victims_upto_10_yrs,int64,1050,10.415238095238095,2.0,19.53313423082404,0.0,131.0,86,0,0,127.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,state/ut,object,1140,,,,,,38,A & N ISLANDS,0,
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,crime_head,object,1140,,,,,,30,"ARSON (SECTION 435, 436, 438 IPC)",0,
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,male_below_18_years,int64,1140,201.96842105263158,3.0,1518.5491969705756,0.0,33793.0,234,0,0,180.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,female_below_18_years,int64,1140,9.51578947368421,0.0,77.3239466579962,0.0,1672.0,67,0,0,213.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,male_between_18-30_years,int64,1140,7789.85,167.5,64202.10538839987,0.0,1400925.0,620,0,0,180.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,female_between_18-30_years,int64,1140,404.13684210526316,2.0,3461.477801894003,0.0,74531.0,243,0,0,193.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,male_between_30-45_years,int64,1140,6008.057894736842,122.5,50816.134384713376,0.0,1098153.0,595,0,0,179.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,female_between_30-45_years,int64,1140,461.7236842105263,2.0,3946.99834427737,0.0,85498.0,255,0,0,193.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,male_between_45-60_years,int64,1140,2537.157894736842,25.0,22064.71253964232,0.0,469834.0,439,0,0,197.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,female_between_45-60_years,int64,1140,233.47368421052633,0.0,2050.6979886728154,0.0,43748.0,185,0,0,207.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,male_above_60_years,int64,1140,297.2394736842105,1.0,2626.2616871109262,0.0,55733.0,216,0,0,197.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,female_above_60_years,int64,1140,32.46578947368421,0.0,293.4822531152125,0.0,6129.0,98,0,0,221.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,male_total,int64,1140,16834.273684210526,332.5,141082.46927638038,0.0,3058438.0,710,0,0,185.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,female_total,int64,1140,1141.3157894736842,6.0,9796.980589320838,0.0,211578.0,331,0,0,194.0
Persons_arrested_by_sex_and_age_group_IPC_2012.csv,grand_total,int64,1140,17975.58947368421,359.0,150682.49708788027,0.0,3270016.0,723,0,0,185.0
District_wise_crimes_committed_against_ST_2001_2012.csv,state/ut,object,9016,,,,,,35,UTTAR PRADESH,0,
District_wise_crimes_committed_against_ST_2001_2012.csv,district,object,9016,,,,,,813,TOTAL,0,
District_wise_crimes_committed_against_ST_2001_2012.csv,year,int64,9016,2006.629658385093,2007.0,3.4633078572710496,2001.0,2012.0,12,2012,0,0.0
District_wise_crimes_committed_against_ST_2001_2012.csv,murder,int64,9016,0.4137089618456078,0.0,2.455570044898851,0.0,62.0,39,0,0,1178.0
District_wise_crimes_committed_against_ST_2001_2012.csv,rape,int64,9016,1.678793256433008,0.0,11.528776051024998,0.0,312.0,74,0,0,1098.0
District_wise_crimes_committed_against_ST_2001_2012.csv,kidnapping_abduction,int64,9016,0.22071872227151731,0.0,1.36141136444388,0.0,45.0,25,0,0,788.0
District_wise_crimes_committed_against_ST_2001_2012.csv,dacoity,int64,9016,0.04569653948535936,0.0,0.688803815424487,0.0,29.0,15,0,0,125.0
District_wise_crimes_committed_against_ST_2001_2012.csv,robbery,int64,9016,0.08828748890860692,0.0,1.0798267747332435,0.0,34.0,25,0,0,244.0
District_wise_crimes_committed_against_ST_2001_2012.csv,arson,int64,9016,0.11779059449866904,0.0,1.0910265962302585,0.0,64.0,18,0,0,458.0
District_wise_crimes_committed_against_ST_2001_2012.csv,hurt,int64,9016,2.127329192546584,0.0,12.027606561078848,0.0,329.0,94,0,0,2096.0
District_wise_crimes_committed_against_ST_2001_2012.csv,protection_of_civil_rights_(pcr)_act,int64,9016,0.08673469387755102,0.0,1.9485385245148856,0.0,160.0,24,0,0,124.0
District_wise_crimes_committed_against_ST_2001_2012.csv,prevention_of_atrocities_(poa)_act,int64,9016,3.284605146406389,0.0,20.323533193410483,0.0,667.0,127,0,0,2038.0
District_wise_crimes_committed_against_ST_2001_2012.csv,other_crimes_against_sts,int64,9016,7.3602484472049685,0.0,46.339969574320094,0.0,1509.0,166,0,0,1423.0
District_wise_crimes_committed_against_ST_2014.csv,states/uts,object,837,,,,,,36,Uttar Pradesh,0,
District_wise_crimes_committed_against_ST_2014.csv,district,object,837,,,,,,783,Total,0,
District_wise_crimes_committed_against_ST_2014.csv,year,int64,837,2014.0,2014.0,0.0,2014.0,2014.0,1,2014,0,0.0
